step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
3638,7382,0,0.0,2919,0,0.0,4463,0,0.0,175,0.0,0.9,415,175,240
5000,3347,1846,0.13688214739943272,1342,745,0.1366437231972536,2005,1101,0.1370434789440498,176,0.8,0.1,7195,2873,4322
5000,2965,1886,0.13496005189561114,1158,767,0.14055361069004818,1807,1119,0.1311260397460729,177,0.8,0.3,7655,3185,4470
5000,3358,1738,0.15179722529711112,1337,678,0.14913419579017986,2021,1060,0.15350055926475203,178,0.8,0.5,7156,2849,4307
5000,6733,1117,0.17064884445911466,2748,459,0.17053610350996795,3985,658,0.17072748898139178,179,0.8,0.7,3713,1484,2229
5000,3393,2048,0.14606820683059987,1317,832,0.14432778465997861,2076,1216,0.14725902199997218,180,0.8,0.9,7148,2910,4238
5000,2617,3024,0.09999999999999998,1093,1202,0.10000000000000007,1524,1822,0.09999999999999984,181,0.0,0.1,7900,3105,4795
5000,1033,663,0.3000000000000003,414,227,0.29999999999999993,619,436,0.29999999999999993,182,0.0,0.3,9364,3711,5653
5000,1608,493,0.5,658,192,0.5,950,301,0.5,183,0.0,0.5,8866,3532,5334
5000,9583,14,0.7,3882,9,0.7000000000000001,5701,5,0.7,184,0.0,0.7,1064,399,665
1509,3285,0,0.0,1287,0,0.0,1998,0,0.0,185,0.0,0.9,125,55,70
5000,7091,1166,0.19696841492164205,2844,486,0.21502710031233072,4247,680,0.18406176624535578,186,0.8,0.1,3438,1393,2045
5000,2932,2029,0.15396363403791455,1086,828,0.1537149926905622,1846,1201,0.15413505371785427,187,0.8,0.3,7646,3093,4553
5000,3351,1844,0.13519063678603288,1372,729,0.12892568176631275,1979,1115,0.1392867374222445,188,0.8,0.5,7187,2879,4308
5000,5589,1517,0.192997455969466,2256,614,0.19242865531581868,3333,903,0.1933842152179039,189,0.8,0.7,4807,1944,2863
5000,5565,1544,0.19536692665131805,2097,650,0.19936372275513473,3468,894,0.19246097870111578,190,0.8,0.9,4974,2064,2910
5000,1954,2989,0.09999999999999992,771,1193,0.10000000000000006,1183,1796,0.09999999999999992,191,0.0,0.1,8710,3526,5184
5000,1048,974,0.3000000000000005,415,410,0.2999999999999999,633,564,0.30000000000000016,192,0.0,0.3,9492,3836,5656
5000,1592,508,0.5,631,176,0.5,961,332,0.5,193,0.0,0.5,9068,3557,5511
5000,9583,19,0.7,3844,10,0.7000000000000001,5739,9,0.7000000000000001,194,0.0,0.7,866,341,525
1260,2933,0,0.0,1142,0,0.0,1791,0,0.0,195,0.0,0.9,82,44,38
5000,3333,1769,0.13692150366388842,1396,701,0.13186943842730667,1937,1068,0.14023751277516538,196,0.8,0.1,7162,2806,4356
5000,6863,1146,0.1982402337075442,2727,449,0.2239117325144745,4136,697,0.18170292672861788,197,0.8,0.3,3489,1439,2050
5000,6919,1276,0.1709931692100979,2761,539,0.17584710483444532,4158,737,0.1674432759922916,198,0.8,0.5,3567,1404,2163
5000,6782,1131,0.17939315867983094,2812,426,0.19265417587200015,3970,705,0.1713801185041372,199,0.8,0.7,3570,1424,2146
5000,8679,680,0.19920275975961826,3359,303,0.20284871299950225,5320,377,0.19627245781880953,200,0.8,0.9,1746,818,928
5000,2640,3057,0.09999999999999991,1112,1191,0.10000000000000006,1528,1866,0.09999999999999991,201,0.0,0.1,7828,3107,4721
5000,1002,679,0.30000000000000027,411,259,0.2999999999999999,591,420,0.2999999999999999,202,0.0,0.3,9380,3738,5642
5000,2539,657,0.5,953,260,0.5,1586,397,0.5,203,0.0,0.5,7959,3189,4770
4358,8321,0,0.0,3350,0,0.0,4971,0,0.0,204,0.0,0.7,931,420,511
1808,3913,0,0.0,1560,0,0.0,2353,0,0.0,205,0.0,0.9,181,70,111
5000,2582,1978,0.1150095642905521,999,767,0.1069443256175563,1583,1211,0.12011777078286238,206,0.8,0.1,8027,3285,4742
5000,4207,1718,0.1550030505368298,1759,670,0.15924021380147663,2448,1048,0.1522941770756528,207,0.8,0.3,6437,2546,3891
5000,3541,1715,0.1670191544584025,1368,701,0.16161098397661589,2173,1014,0.17075793898279343,208,0.8,0.5,6942,2787,4155
