step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,5712,1291,0.20499419106864125,544,126,0.2004548669120109,5168,1165,0.20548513943236257,468,0.8,0.5,4663,495,4168
5000,4658,1524,0.18230253075679048,441,143,0.18302093599296973,4217,1381,0.18222814122111078,469,0.8,0.7,5878,584,5294
5000,6720,1179,0.17846605143738922,729,102,0.22915754865105797,5991,1077,0.1736651854060111,470,0.8,0.9,3768,356,3412
5000,1813,2918,0.09999999999999995,189,317,0.10000000000000007,1624,2601,0.09999999999999996,471,0.0,0.1,8641,874,7767
5000,1010,683,0.3000000000000003,106,49,0.3000000000000002,904,634,0.3000000000000003,472,0.0,0.3,9622,929,8693
5000,2484,690,0.5,256,73,0.5,2228,617,0.5,473,0.0,0.5,7838,778,7060
4293,8366,0,0.0,804,0,0.0,7562,0,0.0,474,0.0,0.7,682,71,611
4577,9622,0,0.0,953,0,0.0,8669,0,0.0,475,0.0,0.9,296,46,250
5000,2920,1864,0.12347554496670742,297,174,0.13469322198394318,2623,1690,0.12232058887144172,476,0.8,0.1,7580,751,6829
5000,2993,1874,0.13854341234282508,295,183,0.15076392689238097,2698,1691,0.13722090840280807,477,0.8,0.3,7514,755,6759
5000,3113,1847,0.1455077758901052,314,161,0.1596580394961875,2799,1686,0.14415653482214588,478,0.8,0.5,7420,764,6656
5000,5429,1514,0.16508135482346556,529,151,0.15234125676306565,4900,1363,0.16649276700770646,479,0.8,0.7,4977,497,4480
5000,8093,846,0.22752267023900904,877,63,0.24257563739436985,7216,783,0.22631151196214094,480,0.8,0.9,2584,202,2382
5000,1834,2817,0.0999999999999999,184,272,0.10000000000000009,1650,2545,0.10000000000000007,481,0.0,0.1,8518,869,7649
5000,897,649,0.30000000000000027,89,54,0.3,808,595,0.3000000000000002,482,0.0,0.3,9431,936,8495
5000,1362,530,0.5,130,66,0.5,1232,464,0.5,483,0.0,0.5,9151,934,8217
1858,4027,0,0.0,421,0,0.0,3606,0,0.0,484,0.0,0.7,179,12,167
1107,2648,0,0.0,264,0,0.0,2384,0,0.0,485,0.0,0.9,42,2,40
5000,2973,1923,0.13884632986459608,251,206,0.14413916612300592,2722,1717,0.13821131281786775,486,0.8,0.1,7536,716,6820
5000,2989,1887,0.12983842703155912,318,174,0.11541273129092132,2671,1713,0.13130373412955737,487,0.8,0.3,7421,711,6710
5000,2638,1792,0.131822687163726,231,188,0.12938711919105567,2407,1604,0.13210815273658263,488,0.8,0.5,7769,806,6963
5000,2407,1700,0.1316376914133945,201,159,0.17549557345150024,2206,1541,0.12711244595975477,489,0.8,0.7,8008,841,7167
5000,5759,1432,0.1908362306040185,561,170,0.17601349527199517,5198,1262,0.19283295406395828,490,0.8,0.9,4848,497,4351
5000,2041,3094,0.09999999999999995,219,303,0.10000000000000009,1822,2791,0.09999999999999996,491,0.0,0.1,8466,832,7634
5000,918,654,0.3000000000000004,77,64,0.3000000000000001,841,590,0.3000000000000003,492,0.0,0.3,9428,909,8519
5000,1749,564,0.5,203,49,0.5,1546,515,0.5,493,0.0,0.5,8670,795,7875
2746,5795,0,0.0,593,0,0.0,5202,0,0.0,494,0.0,0.7,229,20,209
1150,2633,0,0.0,284,0,0.0,2349,0,0.0,495,0.0,0.9,70,4,66
5000,3370,1838,0.12946945872483262,362,168,0.13340661518207023,3008,1670,0.12907338550039194,496,0.8,0.1,7185,697,6488
5000,2250,1851,0.1219264074381141,247,178,0.13716747333416535,2003,1673,0.12030482361892876,497,0.8,0.3,8108,843,7265
5000,3437,1859,0.14406397763922588,379,187,0.14900521207823444,3058,1672,0.14351133957696827,498,0.8,0.5,7025,714,6311
5000,7221,1019,0.20700839379877226,720,121,0.22856326621653517,6501,898,0.2041040067580714,499,0.8,0.7,3388,358,3030
5000,9578,247,0.2546834748049302,962,19,0.5121583766686895,8616,228,0.23322723298295026,500,0.8,0.9,811,59,752
