step,susceptible_status,infected_status,filtermean_virulence,ensemble,mutation_rate,virulence_init,total_infected
20000,0.8950764559158443,0.10492354408415573,0.058256671120791914,447,0.4,1.6,25454.0
302,1.0,0.0,NaN,448,0.4,1.7,16.0
20000,0.9065811921625394,0.09341880783746058,0.05893408462015107,449,0.4,1.8,24433.0
389,1.0,0.0,NaN,450,0.4,1.9,19.0
2301,1.0,0.0,NaN,451,0.4,2.0,159.0
576,1.0,0.0,NaN,452,0.8,1.0,43.0
635,1.0,0.0,NaN,453,0.8,1.1,38.0
962,1.0,0.0,NaN,454,0.8,1.2,34.0
679,1.0,0.0,NaN,455,0.8,1.3,30.0
306,1.0,0.0,NaN,456,0.8,1.4,22.0
20000,0.9103649153660145,0.08963508463398549,0.058945084480003296,457,0.8,1.5,25368.0
478,1.0,0.0,NaN,458,0.8,1.6,35.0
504,1.0,0.0,NaN,459,0.8,1.7,19.0
416,1.0,0.0,NaN,460,0.8,1.8,12.0
1006,1.0,0.0,NaN,461,0.8,1.9,30.0
1448,1.0,0.0,NaN,462,0.8,2.0,32.0
529,1.0,0.0,NaN,463,0.0,1.0,17.0
911,1.0,0.0,NaN,464,0.0,1.1,44.0
1237,1.0,0.0,NaN,465,0.0,1.2,77.0
2282,1.0,0.0,NaN,466,0.0,1.3,188.0
317,1.0,0.0,NaN,467,0.0,1.4,18.0
1453,1.0,0.0,NaN,468,0.0,1.5,124.0
456,1.0,0.0,NaN,469,0.0,1.6,27.0
540,1.0,0.0,NaN,470,0.0,1.7,23.0
622,1.0,0.0,NaN,471,0.0,1.8,36.0
728,1.0,0.0,NaN,472,0.0,1.9,46.0
1247,1.0,0.0,NaN,473,0.0,2.0,53.0
1016,1.0,0.0,NaN,474,0.4,1.0,51.0
677,1.0,0.0,NaN,475,0.4,1.1,30.0
475,1.0,0.0,NaN,476,0.4,1.2,27.0
484,1.0,0.0,NaN,477,0.4,1.3,30.0
868,1.0,0.0,NaN,478,0.4,1.4,20.0
834,1.0,0.0,NaN,479,0.4,1.5,24.0
232,1.0,0.0,NaN,480,0.4,1.6,14.0
702,1.0,0.0,NaN,481,0.4,1.7,35.0
962,1.0,0.0,NaN,482,0.4,1.8,47.0
823,1.0,0.0,NaN,483,0.4,1.9,48.0
502,1.0,0.0,NaN,484,0.4,2.0,34.0
20000,0.9222640719815861,0.07773592801841389,0.0660671961742896,485,0.8,1.0,24366.0
1033,1.0,0.0,NaN,486,0.8,1.1,78.0
20000,0.9206123897394302,0.07938761026056981,0.06829930462278923,487,0.8,1.2,24326.0
1209,1.0,0.0,NaN,488,0.8,1.3,33.0
361,1.0,0.0,NaN,489,0.8,1.4,19.0
566,1.0,0.0,NaN,490,0.8,1.5,18.0
20000,0.9168709368005968,0.08312906319940318,0.06318878410440644,491,0.8,1.6,24907.0
20000,0.9123381687724224,0.0876618312275776,0.06952134108938768,492,0.8,1.7,24532.0
822,1.0,0.0,NaN,493,0.8,1.8,51.0
20000,0.9144971656519001,0.08550283434809994,0.06048109822826527,494,0.8,1.9,24608.0
702,1.0,0.0,NaN,495,0.8,2.0,33.0
1010,1.0,0.0,NaN,496,0.0,1.0,81.0
1651,1.0,0.0,NaN,497,0.0,1.1,88.0
760,1.0,0.0,NaN,498,0.0,1.2,47.0
1404,1.0,0.0,NaN,499,0.0,1.3,57.0
420,1.0,0.0,NaN,500,0.0,1.4,32.0
300,1.0,0.0,NaN,501,0.0,1.5,12.0
862,1.0,0.0,NaN,502,0.0,1.6,44.0
1782,1.0,0.0,NaN,503,0.0,1.7,117.0
344,1.0,0.0,NaN,504,0.0,1.8,28.0
369,1.0,0.0,NaN,505,0.0,1.9,20.0
1164,1.0,0.0,NaN,506,0.0,2.0,59.0
1808,1.0,0.0,NaN,507,0.4,1.0,69.0
2732,1.0,0.0,NaN,508,0.4,1.1,67.0
764,1.0,0.0,NaN,509,0.4,1.2,30.0
1651,1.0,0.0,NaN,510,0.4,1.3,33.0
1532,1.0,0.0,NaN,511,0.4,1.4,73.0
722,1.0,0.0,NaN,512,0.4,1.5,30.0
697,1.0,0.0,NaN,513,0.4,1.6,45.0
329,1.0,0.0,NaN,514,0.4,1.7,16.0
20000,0.9006454343455719,0.0993545656544281,0.06292879037747762,515,0.4,1.8,25031.0
20000,0.8975648916242975,0.10243510837570244,0.06261851570624062,516,0.4,1.9,25076.0
413,1.0,0.0,NaN,517,0.4,2.0,32.0
20000,0.9183936432943197,0.08160635670568023,0.0643172264780153,518,0.8,1.0,24347.0
229,1.0,0.0,NaN,519,0.8,1.1,24.0
20000,0.9177956495924866,0.08220435040751337,0.06191635835977879,520,0.8,1.2,24604.0
20000,0.9048144876325088,0.09518551236749116,0.06963584235278876,521,0.8,1.3,25760.0
20000,0.9151203678658372,0.08487963213416283,0.06652790306855307,522,0.8,1.4,24730.0
422,1.0,0.0,NaN,523,0.8,1.5,23.0
330,1.0,0.0,NaN,524,0.8,1.6,19.0
2536,1.0,0.0,NaN,525,0.8,1.7,57.0
287,1.0,0.0,NaN,526,0.8,1.8,15.0
156,1.0,0.0,NaN,527,0.8,1.9,14.0
20000,0.9142407553107789,0.08575924468922108,0.06941303812021332,528,0.8,2.0,24756.0
509,1.0,0.0,NaN,529,0.0,1.0,18.0
674,1.0,0.0,NaN,530,0.0,1.1,29.0
931,1.0,0.0,NaN,531,0.0,1.2,30.0
1117,1.0,0.0,NaN,532,0.0,1.3,52.0
1578,1.0,0.0,NaN,533,0.0,1.4,133.0
481,1.0,0.0,NaN,534,0.0,1.5,43.0
1039,1.0,0.0,NaN,535,0.0,1.6,58.0
529,1.0,0.0,NaN,536,0.0,1.7,45.0
677,1.0,0.0,NaN,537,0.0,1.8,23.0
567,1.0,0.0,NaN,538,0.0,1.9,62.0
588,1.0,0.0,NaN,539,0.0,2.0,46.0
1166,1.0,0.0,NaN,540,0.4,1.0,45.0
1056,1.0,0.0,NaN,541,0.4,1.1,36.0
563,1.0,0.0,NaN,542,0.4,1.2,25.0
934,1.0,0.0,NaN,543,0.4,1.3,56.0
454,1.0,0.0,NaN,544,0.4,1.4,23.0
2239,1.0,0.0,NaN,545,0.4,1.5,48.0
309,1.0,0.0,NaN,546,0.4,1.6,20.0
990,1.0,0.0,NaN,547,0.4,1.7,43.0
475,1.0,0.0,NaN,548,0.4,1.8,17.0
20000,0.901292967518133,0.09870703248186692,0.05720205953173979,549,0.4,1.9,25089.0
639,1.0,0.0,NaN,550,0.4,2.0,27.0
605,1.0,0.0,NaN,551,0.8,1.0,40.0
20000,0.9097752061037432,0.09022479389625684,0.06913146989821767,552,0.8,1.1,24596.0
20000,0.9177080632616023,0.08229193673839771,0.06383061270020816,553,0.8,1.2,24361.0
468,1.0,0.0,NaN,554,0.8,1.3,24.0
876,1.0,0.0,NaN,555,0.8,1.4,40.0
20000,0.9154635951425444,0.08453640485745557,0.06822820499743835,556,0.8,1.5,24253.0
20000,0.9131293188548865,0.08687068114511352,0.06683234310523216,557,0.8,1.6,24255.0
20000,0.9285932877690503,0.07140671223094971,0.062237513517715067,558,0.8,1.7,23557.0
320,1.0,0.0,NaN,559,0.8,1.8,19.0
20000,0.9133483334205431,0.08665166657945686,0.0663905467205552,560,0.8,1.9,24300.0
147,1.0,0.0,NaN,561,0.8,2.0,12.0
709,1.0,0.0,NaN,562,0.0,1.0,38.0
986,1.0,0.0,NaN,563,0.0,1.1,72.0
1232,1.0,0.0,NaN,564,0.0,1.2,86.0
616,1.0,0.0,NaN,565,0.0,1.3,24.0
299,1.0,0.0,NaN,566,0.0,1.4,13.0
176,1.0,0.0,NaN,567,0.0,1.5,16.0
499,1.0,0.0,NaN,568,0.0,1.6,22.0
1633,1.0,0.0,NaN,569,0.0,1.7,165.0
629,1.0,0.0,NaN,570,0.0,1.8,38.0
1041,1.0,0.0,NaN,571,0.0,1.9,62.0
257,1.0,0.0,NaN,572,0.0,2.0,19.0
20000,0.8947283572464936,0.10527164275350637,0.06089209395351928,573,0.4,1.0,25076.0
1748,1.0,0.0,NaN,574,0.4,1.1,49.0
364,1.0,0.0,NaN,575,0.4,1.2,33.0
20000,0.9032412327311371,0.09675876726886291,0.057393051811349655,576,0.4,1.3,24920.0
136,1.0,0.0,NaN,577,0.4,1.4,12.0
823,1.0,0.0,NaN,578,0.4,1.5,44.0
375,1.0,0.0,NaN,579,0.4,1.6,20.0
20000,0.9019774161056036,0.09802258389439644,0.0666036271976759,580,0.4,1.7,24983.0
596,1.0,0.0,NaN,581,0.4,1.8,38.0
328,1.0,0.0,NaN,582,0.4,1.9,15.0
1309,1.0,0.0,NaN,583,0.4,2.0,53.0
20000,0.8942164282163177,0.10578357178368226,0.06782485895008937,584,0.8,1.0,25736.0
472,1.0,0.0,NaN,585,0.8,1.1,16.0
454,1.0,0.0,NaN,586,0.8,1.2,20.0
20000,0.9190739167374682,0.08092608326253187,0.06538531978990146,587,0.8,1.3,24591.0
20000,0.9247087551508368,0.07529124484916315,0.07051167684661067,588,0.8,1.4,23765.0
788,1.0,0.0,NaN,589,0.8,1.5,43.0
20000,0.9180037563724175,0.08199624362758251,0.062413774270850035,590,0.8,1.6,24688.0
2696,1.0,0.0,NaN,591,0.8,1.7,110.0
257,1.0,0.0,NaN,592,0.8,1.8,14.0
514,1.0,0.0,NaN,593,0.8,1.9,25.0
336,1.0,0.0,NaN,594,0.8,2.0,19.0
395,1.0,0.0,NaN,595,0.0,1.0,24.0
709,1.0,0.0,NaN,596,0.0,1.1,28.0
573,1.0,0.0,NaN,597,0.0,1.2,42.0
2795,1.0,0.0,NaN,598,0.0,1.3,122.0
246,1.0,0.0,NaN,599,0.0,1.4,14.0
295,1.0,0.0,NaN,600,0.0,1.5,23.0
565,1.0,0.0,NaN,601,0.0,1.6,44.0
1197,1.0,0.0,NaN,602,0.0,1.7,31.0
451,1.0,0.0,NaN,603,0.0,1.8,27.0
180,1.0,0.0,NaN,604,0.0,1.9,13.0
620,1.0,0.0,NaN,605,0.0,2.0,48.0
480,1.0,0.0,NaN,606,0.4,1.0,22.0
128,1.0,0.0,NaN,607,0.4,1.1,11.0
20000,0.900363152779909,0.09963684722009104,0.06280846367542756,608,0.4,1.2,24565.0
1035,1.0,0.0,NaN,609,0.4,1.3,102.0
483,1.0,0.0,NaN,610,0.4,1.4,23.0
281,1.0,0.0,NaN,611,0.4,1.5,11.0
814,1.0,0.0,NaN,612,0.4,1.6,61.0
310,1.0,0.0,NaN,613,0.4,1.7,17.0
553,1.0,0.0,NaN,614,0.4,1.8,29.0
20000,0.9019845238721903,0.09801547612780966,0.060704877488384754,615,0.4,1.9,24893.0
20000,0.9069926753438373,0.09300732465616272,0.06045590131461054,616,0.4,2.0,24721.0
429,1.0,0.0,NaN,617,0.8,1.0,17.0
354,1.0,0.0,NaN,618,0.8,1.1,20.0
537,1.0,0.0,NaN,619,0.8,1.2,31.0
20000,0.9221359921879015,0.07786400781209847,0.060606493353282394,620,0.8,1.3,24377.0
20000,0.9118803232146757,0.08811967678532431,0.06653301853437131,621,0.8,1.4,25083.0
20000,0.9190215099114297,0.08097849008857022,0.06422287125416949,622,0.8,1.5,24186.0
20000,0.9071299193150009,0.09287008068499918,0.06960814701737768,623,0.8,1.6,25535.0
20000,0.9078605755952052,0.09213942440479478,0.06730301740793675,624,0.8,1.7,25362.0
361,1.0,0.0,NaN,625,0.8,1.8,17.0
470,1.0,0.0,NaN,626,0.8,1.9,30.0
20000,0.92890124621419,0.07109875378581004,0.06519232922887358,627,0.8,2.0,23149.0
678,1.0,0.0,NaN,628,0.0,1.0,52.0
291,1.0,0.0,NaN,629,0.0,1.1,27.0
935,1.0,0.0,NaN,630,0.0,1.2,45.0
253,1.0,0.0,NaN,631,0.0,1.3,12.0
505,1.0,0.0,NaN,632,0.0,1.4,27.0
348,1.0,0.0,NaN,633,0.0,1.5,19.0
427,1.0,0.0,NaN,634,0.0,1.6,21.0
1094,1.0,0.0,NaN,635,0.0,1.7,52.0
419,1.0,0.0,NaN,636,0.0,1.8,27.0
1009,1.0,0.0,NaN,637,0.0,1.9,63.0
952,1.0,0.0,NaN,638,0.0,2.0,53.0
20000,0.9056355105698771,0.09436448943012284,0.059266165313450116,639,0.4,1.0,25052.0
474,1.0,0.0,NaN,640,0.4,1.1,33.0
1616,1.0,0.0,NaN,641,0.4,1.2,74.0
629,1.0,0.0,NaN,642,0.4,1.3,16.0
614,1.0,0.0,NaN,643,0.4,1.4,41.0
1259,1.0,0.0,NaN,644,0.4,1.5,44.0
376,1.0,0.0,NaN,645,0.4,1.6,24.0
20000,0.9012082823228829,0.09879171767711716,0.05936748875888073,646,0.4,1.7,25136.0
20000,0.8950020781379884,0.10499792186201164,0.06526201873944144,647,0.4,1.8,24976.0
1495,1.0,0.0,NaN,648,0.4,1.9,47.0
20000,0.8955255271044745,0.10447447289552553,0.06491358252131973,649,0.4,2.0,24777.0
713,1.0,0.0,NaN,650,0.8,1.0,41.0
20000,0.9159805676297622,0.08401943237023779,0.06720893216654819,651,0.8,1.1,24342.0
259,1.0,0.0,NaN,652,0.8,1.2,17.0
20000,0.9094856552080641,0.0905143447919359,0.07091891609195161,653,0.8,1.3,24532.0
794,1.0,0.0,NaN,654,0.8,1.4,51.0
735,1.0,0.0,NaN,655,0.8,1.5,24.0
737,1.0,0.0,NaN,656,0.8,1.6,26.0
20000,0.9186414708886619,0.0813585291113381,0.06229925954981488,657,0.8,1.7,23944.0
461,1.0,0.0,NaN,658,0.8,1.8,28.0
20000,0.9170049848399199,0.08299501516008016,0.07015599526366084,659,0.8,1.9,24042.0
1618,1.0,0.0,NaN,660,0.8,2.0,82.0
609,1.0,0.0,NaN,661,0.0,1.0,54.0
508,1.0,0.0,NaN,662,0.0,1.1,37.0
501,1.0,0.0,NaN,663,0.0,1.2,29.0
614,1.0,0.0,NaN,664,0.0,1.3,44.0
666,1.0,0.0,NaN,665,0.0,1.4,56.0
408,1.0,0.0,NaN,666,0.0,1.5,24.0
698,1.0,0.0,NaN,667,0.0,1.6,24.0
534,1.0,0.0,NaN,668,0.0,1.7,36.0
519,1.0,0.0,NaN,669,0.0,1.8,29.0
653,1.0,0.0,NaN,670,0.0,1.9,24.0
1116,1.0,0.0,NaN,671,0.0,2.0,56.0
20000,0.9008075076385857,0.09919249236141423,0.06029728991022974,672,0.4,1.0,25276.0
535,1.0,0.0,NaN,673,0.4,1.1,16.0
810,1.0,0.0,NaN,674,0.4,1.2,55.0
20000,0.886778032536303,0.11322196746369691,0.06409688073155252,675,0.4,1.3,25653.0
270,1.0,0.0,NaN,676,0.4,1.4,21.0
1448,1.0,0.0,NaN,677,0.4,1.5,66.0
305,1.0,0.0,NaN,678,0.4,1.6,13.0
1232,1.0,0.0,NaN,679,0.4,1.7,56.0
196,1.0,0.0,NaN,680,0.4,1.8,12.0
368,1.0,0.0,NaN,681,0.4,1.9,22.0
487,1.0,0.0,NaN,682,0.4,2.0,24.0
116,1.0,0.0,NaN,683,0.8,1.0,12.0
20000,0.9173648931713447,0.08263510682865521,0.06900699118831906,684,0.8,1.1,24601.0
122,1.0,0.0,NaN,685,0.8,1.2,10.0
20000,0.9225490690751299,0.07745093092487007,0.06897686189751889,686,0.8,1.3,23607.0
692,1.0,0.0,NaN,687,0.8,1.4,24.0
349,1.0,0.0,NaN,688,0.8,1.5,28.0
534,1.0,0.0,NaN,689,0.8,1.6,21.0
393,1.0,0.0,NaN,690,0.8,1.7,20.0
845,1.0,0.0,NaN,691,0.8,1.8,56.0
171,1.0,0.0,NaN,692,0.8,1.9,12.0
2114,1.0,0.0,NaN,693,0.8,2.0,140.0
892,1.0,0.0,NaN,694,0.0,1.0,43.0
262,1.0,0.0,NaN,695,0.0,1.1,16.0
1024,1.0,0.0,NaN,696,0.0,1.2,53.0
174,1.0,0.0,NaN,697,0.0,1.3,15.0
1396,1.0,0.0,NaN,698,0.0,1.4,49.0
868,1.0,0.0,NaN,699,0.0,1.5,68.0
694,1.0,0.0,NaN,700,0.0,1.6,41.0
516,1.0,0.0,NaN,701,0.0,1.7,29.0
1171,1.0,0.0,NaN,702,0.0,1.8,66.0
446,1.0,0.0,NaN,703,0.0,1.9,27.0
286,1.0,0.0,NaN,704,0.0,2.0,18.0
422,1.0,0.0,NaN,705,0.4,1.0,21.0
1327,1.0,0.0,NaN,706,0.4,1.1,58.0
20000,0.8957734011949546,0.10422659880504537,0.059926849467141906,707,0.4,1.2,25873.0
266,1.0,0.0,NaN,708,0.4,1.3,16.0
20000,0.8909432948132222,0.10905670518677775,0.059490233408830674,709,0.4,1.4,25592.0
611,1.0,0.0,NaN,710,0.4,1.5,32.0
20000,0.8973679943792898,0.10263200562071015,0.06164928702374475,711,0.4,1.6,25068.0
1763,1.0,0.0,NaN,712,0.4,1.7,72.0
329,1.0,0.0,NaN,713,0.4,1.8,28.0
20000,0.8934333958724202,0.10656660412757973,0.06529795962609504,714,0.4,1.9,25139.0
159,1.0,0.0,NaN,715,0.4,2.0,13.0
2481,1.0,0.0,NaN,716,0.8,1.0,108.0
536,1.0,0.0,NaN,717,0.8,1.1,31.0
20000,0.9116242864556305,0.08837571354436949,0.06539540961346543,718,0.8,1.2,24310.0
20000,0.9114116395684546,0.08858836043154536,0.07258631655726736,719,0.8,1.3,24250.0
20000,0.9182489992815355,0.08175100071846454,0.06743234972922055,720,0.8,1.4,24321.0
140,1.0,0.0,NaN,721,0.8,1.5,13.0
620,1.0,0.0,NaN,722,0.8,1.6,30.0
1003,1.0,0.0,NaN,723,0.8,1.7,60.0
1013,1.0,0.0,NaN,724,0.8,1.8,55.0
1247,1.0,0.0,NaN,725,0.8,1.9,53.0
591,1.0,0.0,NaN,726,0.8,2.0,19.0
1283,1.0,0.0,NaN,727,0.0,1.0,76.0
668,1.0,0.0,NaN,728,0.0,1.1,52.0
941,1.0,0.0,NaN,729,0.0,1.2,75.0
1045,1.0,0.0,NaN,730,0.0,1.3,69.0
1058,1.0,0.0,NaN,731,0.0,1.4,50.0
522,1.0,0.0,NaN,732,0.0,1.5,25.0
1779,1.0,0.0,NaN,733,0.0,1.6,167.0
196,1.0,0.0,NaN,734,0.0,1.7,15.0
633,1.0,0.0,NaN,735,0.0,1.8,43.0
344,1.0,0.0,NaN,736,0.0,1.9,20.0
443,1.0,0.0,NaN,737,0.0,2.0,24.0
336,1.0,0.0,NaN,738,0.4,1.0,15.0
480,1.0,0.0,NaN,739,0.4,1.1,27.0
20000,0.9031504011050311,0.09684959889496893,0.05759239414144058,740,0.4,1.2,24936.0
166,1.0,0.0,NaN,741,0.4,1.3,13.0
382,1.0,0.0,NaN,742,0.4,1.4,26.0
984,1.0,0.0,NaN,743,0.4,1.5,35.0
20000,0.8968774308256473,0.10312256917435271,0.060809281504803255,744,0.4,1.6,25361.0
387,1.0,0.0,NaN,745,0.4,1.7,27.0
895,1.0,0.0,NaN,746,0.4,1.8,59.0
521,1.0,0.0,NaN,747,0.4,1.9,20.0
20000,0.9104524019277608,0.0895475980722392,0.06275651539428503,748,0.4,2.0,24388.0
20000,0.9146228359439407,0.08537716405605936,0.07270836495635673,749,0.8,1.0,24753.0
20000,0.9097389663486739,0.09026103365132614,0.06940220838962956,750,0.8,1.1,24683.0
20000,0.9176546322622177,0.08234536773778231,0.06602386631093161,751,0.8,1.2,25021.0
884,1.0,0.0,NaN,752,0.8,1.3,28.0
199,1.0,0.0,NaN,753,0.8,1.4,12.0
325,1.0,0.0,NaN,754,0.8,1.5,18.0
20000,0.9215706589307916,0.07842934106920846,0.06472062817156586,755,0.8,1.6,24139.0
631,1.0,0.0,NaN,756,0.8,1.7,56.0
456,1.0,0.0,NaN,757,0.8,1.8,34.0
20000,0.9095693266029428,0.09043067339705724,0.062619563467732,758,0.8,1.9,24744.0
1916,1.0,0.0,NaN,759,0.8,2.0,34.0
480,1.0,0.0,NaN,760,0.0,1.0,21.0
592,1.0,0.0,NaN,761,0.0,1.1,28.0
487,1.0,0.0,NaN,762,0.0,1.2,44.0
468,1.0,0.0,NaN,763,0.0,1.3,19.0
323,1.0,0.0,NaN,764,0.0,1.4,26.0
696,1.0,0.0,NaN,765,0.0,1.5,29.0
371,1.0,0.0,NaN,766,0.0,1.6,21.0
756,1.0,0.0,NaN,767,0.0,1.7,51.0
1359,1.0,0.0,NaN,768,0.0,1.8,48.0
604,1.0,0.0,NaN,769,0.0,1.9,52.0
486,1.0,0.0,NaN,770,0.0,2.0,25.0
20000,0.9004798778492747,0.09952012215072527,0.05976666067795996,771,0.4,1.0,25532.0
648,1.0,0.0,NaN,772,0.4,1.1,36.0
20000,0.8845981643160958,0.11540183568390419,0.060327521037898624,773,0.4,1.2,26059.0
20000,0.89481788255283,0.10518211744717001,0.06391718924226923,774,0.4,1.3,25154.0
193,1.0,0.0,NaN,775,0.4,1.4,15.0
732,1.0,0.0,NaN,776,0.4,1.5,36.0
550,1.0,0.0,NaN,777,0.4,1.6,35.0
238,1.0,0.0,NaN,778,0.4,1.7,12.0
758,1.0,0.0,NaN,779,0.4,1.8,55.0
927,1.0,0.0,NaN,780,0.4,1.9,49.0
648,1.0,0.0,NaN,781,0.4,2.0,25.0
1335,1.0,0.0,NaN,782,0.8,1.0,64.0
20000,0.9174559527446787,0.08254404725532132,0.06275362091046573,783,0.8,1.1,24065.0
20000,0.9168893779804014,0.0831106220195986,0.06259893650643165,784,0.8,1.2,24437.0
20000,0.9224466659795939,0.07755333402040605,0.06561166601957777,785,0.8,1.3,24076.0
445,1.0,0.0,NaN,786,0.8,1.4,19.0
1320,1.0,0.0,NaN,787,0.8,1.5,63.0
1745,1.0,0.0,NaN,788,0.8,1.6,73.0
632,1.0,0.0,NaN,789,0.8,1.7,23.0
220,1.0,0.0,NaN,790,0.8,1.8,16.0
20000,0.9098660807700356,0.09013391922996443,0.07429247369024476,791,0.8,1.9,24371.0
20000,0.9113910761154855,0.08860892388451444,0.0631435987224173,792,0.8,2.0,24723.0
768,1.0,0.0,NaN,793,0.0,1.0,59.0
412,1.0,0.0,NaN,794,0.0,1.1,19.0
259,1.0,0.0,NaN,795,0.0,1.2,14.0
232,1.0,0.0,NaN,796,0.0,1.3,12.0
359,1.0,0.0,NaN,797,0.0,1.4,30.0
596,1.0,0.0,NaN,798,0.0,1.5,29.0
767,1.0,0.0,NaN,799,0.0,1.6,63.0
594,1.0,0.0,NaN,800,0.0,1.7,38.0
613,1.0,0.0,NaN,801,0.0,1.8,40.0
249,1.0,0.0,NaN,802,0.0,1.9,18.0
853,1.0,0.0,NaN,803,0.0,2.0,42.0
1308,1.0,0.0,NaN,804,0.4,1.0,85.0
252,1.0,0.0,NaN,805,0.4,1.1,12.0
256,1.0,0.0,NaN,806,0.4,1.2,21.0
865,1.0,0.0,NaN,807,0.4,1.3,33.0
599,1.0,0.0,NaN,808,0.4,1.4,31.0
1227,1.0,0.0,NaN,809,0.4,1.5,43.0
590,1.0,0.0,NaN,810,0.4,1.6,32.0
860,1.0,0.0,NaN,811,0.4,1.7,27.0
20000,0.9013469239170003,0.09865307608299964,0.05825988120743416,812,0.4,1.8,24781.0
331,1.0,0.0,NaN,813,0.4,1.9,20.0
648,1.0,0.0,NaN,814,0.4,2.0,40.0
20000,0.9232808358022766,0.07671916419772337,0.06316613181432564,815,0.8,1.0,23968.0
20000,0.9134409151261362,0.08655908487386375,0.07456871804430558,816,0.8,1.1,24315.0
20000,0.9206154475284977,0.07938455247150232,0.06006517402467118,817,0.8,1.2,23673.0
20000,0.9206069160197601,0.07939308398023995,0.071393292413885,818,0.8,1.3,23972.0
20000,0.9161161468735597,0.08388385312644031,0.06556304083620011,819,0.8,1.4,24049.0
1499,1.0,0.0,NaN,820,0.8,1.5,67.0
20000,0.9192511732299531,0.08074882677004692,0.06351390951736832,821,0.8,1.6,24015.0
591,1.0,0.0,NaN,822,0.8,1.7,25.0
899,1.0,0.0,NaN,823,0.8,1.8,38.0
1573,1.0,0.0,NaN,824,0.8,1.9,56.0
20000,0.9225566275167785,0.07744337248322147,0.0641689316310633,825,0.8,2.0,23891.0
1972,1.0,0.0,NaN,826,0.0,1.0,82.0
1073,1.0,0.0,NaN,827,0.0,1.1,30.0
852,1.0,0.0,NaN,828,0.0,1.2,98.0
414,1.0,0.0,NaN,829,0.0,1.3,17.0
444,1.0,0.0,NaN,830,0.0,1.4,45.0
1668,1.0,0.0,NaN,831,0.0,1.5,155.0
1206,1.0,0.0,NaN,832,0.0,1.6,84.0
410,1.0,0.0,NaN,833,0.0,1.7,18.0
614,1.0,0.0,NaN,834,0.0,1.8,31.0
336,1.0,0.0,NaN,835,0.0,1.9,19.0
1534,1.0,0.0,NaN,836,0.0,2.0,92.0
20000,0.88723245660739,0.11276754339260994,0.06213026029786714,837,0.4,1.0,25002.0
20000,0.8919871626242963,0.10801283737570369,0.062198673029757304,838,0.4,1.1,25009.0
289,1.0,0.0,NaN,839,0.4,1.2,23.0
352,1.0,0.0,NaN,840,0.4,1.3,24.0
670,1.0,0.0,NaN,841,0.4,1.4,45.0
314,1.0,0.0,NaN,842,0.4,1.5,18.0
823,1.0,0.0,NaN,843,0.4,1.6,28.0
543,1.0,0.0,NaN,844,0.4,1.7,26.0
317,1.0,0.0,NaN,845,0.4,1.8,17.0
876,1.0,0.0,NaN,846,0.4,1.9,93.0
1903,1.0,0.0,NaN,847,0.4,2.0,68.0
20000,0.9114065408136134,0.0885934591863866,0.06659619121885259,848,0.8,1.0,24872.0
924,1.0,0.0,NaN,849,0.8,1.1,41.0
20000,0.926494871153365,0.07350512884663497,0.06418573573354157,850,0.8,1.2,23652.0
343,1.0,0.0,NaN,851,0.8,1.3,15.0
1504,1.0,0.0,NaN,852,0.8,1.4,97.0
438,1.0,0.0,NaN,853,0.8,1.5,31.0
20000,0.9173714695781434,0.08262853042185658,0.0665714412100089,854,0.8,1.6,24120.0
20000,0.9035692942902157,0.09643070570978432,0.07058397555566774,855,0.8,1.7,25452.0
20000,0.915150866680933,0.08484913331906697,0.06260426721091741,856,0.8,1.8,24903.0
278,1.0,0.0,NaN,857,0.8,1.9,11.0
437,1.0,0.0,NaN,858,0.8,2.0,22.0
607,1.0,0.0,NaN,859,0.0,1.0,36.0
746,1.0,0.0,NaN,860,0.0,1.1,42.0
612,1.0,0.0,NaN,861,0.0,1.2,35.0
381,1.0,0.0,NaN,862,0.0,1.3,29.0
676,1.0,0.0,NaN,863,0.0,1.4,34.0
518,1.0,0.0,NaN,864,0.0,1.5,39.0
650,1.0,0.0,NaN,865,0.0,1.6,16.0
333,1.0,0.0,NaN,866,0.0,1.7,16.0
559,1.0,0.0,NaN,867,0.0,1.8,28.0
596,1.0,0.0,NaN,868,0.0,1.9,28.0
851,1.0,0.0,NaN,869,0.0,2.0,33.0
775,1.0,0.0,NaN,870,0.4,1.0,46.0
1015,1.0,0.0,NaN,871,0.4,1.1,22.0
574,1.0,0.0,NaN,872,0.4,1.2,21.0
734,1.0,0.0,NaN,873,0.4,1.3,33.0
502,1.0,0.0,NaN,874,0.4,1.4,27.0
761,1.0,0.0,NaN,875,0.4,1.5,25.0
598,1.0,0.0,NaN,876,0.4,1.6,25.0
1364,1.0,0.0,NaN,877,0.4,1.7,105.0
851,1.0,0.0,NaN,878,0.4,1.8,50.0
20000,0.897465990930915,0.1025340090690851,0.06158762140401012,879,0.4,1.9,25075.0
1555,1.0,0.0,NaN,880,0.4,2.0,59.0
20000,0.9241651327899028,0.07583486721009729,0.06859126540228197,881,0.8,1.0,24396.0
20000,0.9259202138597573,0.07407978614024265,0.06717341628267984,882,0.8,1.1,23861.0
583,1.0,0.0,NaN,883,0.8,1.2,52.0
20000,0.9242052565707134,0.0757947434292866,0.07124176491158239,884,0.8,1.3,23479.0
20000,0.9181418246569603,0.0818581753430397,0.06805750482439567,885,0.8,1.4,24257.0
